"molecule_name","molecule_component","atom_number","element_or_group","x","y","bond_start_atom","bond_end_atom","bond_type","bond_direction","abbv"
"24_methylenecycloartanol","atom",66,"C",16,10,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",67,"CH3",16.5,12,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",71,"H",15.5,12,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",72,"C",18,11,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",73,"H",19,9,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",74,"H",20,10,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",75,"C",18,13,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",76,"H",20,14,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",77,"H",19,15,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",78,"C",14,13,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",79,"CH2",12,14,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",81,"C",16,14,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",82,"CH3",17,16,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",86,"CH3",15,16,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","atom",87,"H",16,16.5,NA,NA,NA,NA,"CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,9,4,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,9,8,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,11,9,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,25,9,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,11,10,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,11,12,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,11,13,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,13,14,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,13,15,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,16,13,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,16,17,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,16,18,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,16,19,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,19,20,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,25,19,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,40,19,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,25,28,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,28,29,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,28,30,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,31,28,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,31,32,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,31,33,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,31,34,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,34,35,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,40,34,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,40,20,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,52,34,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,40,43,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,46,43,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,43,44,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,43,45,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,46,49,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,46,47,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,46,48,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,52,49,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,49,50,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,63,49,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,52,57,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,52,53,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,60,57,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,57,58,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,57,59,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,60,63,"single","flat","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,60,61,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,60,62,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,63,66,"single","flat","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,63,64,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,66,72,"single","flat","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,66,67,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,66,71,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,72,75,"single","flat","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,72,73,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,72,74,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,75,76,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,75,77,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,75,78,"single","flat","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,78,81,"single","flat","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,78,79,"double","flat","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,81,82,"single","down","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,81,86,"single","up","CYCAme"
"24_methylenecycloartanol","bond",NA,NA,NA,NA,81,87,"single","flat","CYCAme"
"beta_amyrinone","atom",4,"CH3",3.5,2,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",8,"CH3",4.5,2,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",9,"C",4,4,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",10,"O",1,3,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",11,"C",2,5,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",13,"C",2,7,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",14,"H",0,8,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",15,"H",1,9,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",16,"C",4,8,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",17,"H",3.5,10,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",18,"H",4.5,10,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",19,"C",6,7,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",20,"CH3",5.5,9,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",25,"C",6,5,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",26,"H",5.5,3,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",28,"C",8,4,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",29,"H",7.5,2,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",30,"H",8.5,2,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",31,"C",10,5,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",32,"H",11,3,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",33,"H",12,4,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",34,"C",10,7,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",35,"CH3",9.5,9,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",40,"C",8,8,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",41,"H",7.5,6,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",43,"C",8,10,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",44,"H",6,11,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",45,"H",7,12,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",46,"C",10,11,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",47,"H",9.5,13,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",49,"C",12,10,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",52,"C",12,8,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",53,"CH3",11.5,6,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",57,"C",14,7,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",58,"H",13.5,5,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",59,"H",14.5,5,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",60,"C",16,8,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",61,"H",17,6,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",62,"H",18,7,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",63,"C",14,11,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",65,"H",14.5,9,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",66,"C",16,10,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",71,"CH3",15.5,12,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",72,"C",18,11,NA,NA,NA,NA,"bAone"
"beta_amyrinone","atom",73,"H",19,9,NA,NA,NA,NA,"bAone"
